"GRUPO A MAGNETOMETRIA " "DATOS DEL ROVER"        "DATOS DE LA BASE"    
9/21/2014             
 X Y nT sq cor-nT time   /time nT sq  COMENTARIOS
 20 30 31236.98 99 0 152411.2   153022 31269.3 99  "SURVEY 2:"
 -5 0 31306.17 39 0 153029.2   153032 31277.6 99  "Coordenadas: 4°58'39''N 74°54'42''W"
 0 0 31258.88 99 0 153219.5   153042 31258.13 99  "Hora: 3:20 pm"
 5 0 31264.44 99 0 153230.9   153052 31241.9 99  "IGRF: 31303,4 nT"
 10 0 31267.82 99 0 153241.9   153102 31248.1 99  "Lo realizamos en otra finca (Finca 2). Realizamos varias transectas de longitudes similares a las del survey 1 ( 5 m de espaciamiento interno) pero en un terreno mucho mas estrecho. Cabe resaltar que algunas de las partes del terreno estaban inundadas, lo cual dificultó las trayectorias; además en los bordes del predio habia cercas metálicas. La base y el rover se sincronizaron desde el inicio del survey y la base se calibró para tomar datos cada 10 segundos."
 15 0 31267.49 99 0 153253.1   153112 31248.87 99  
 20 0 31273.03 99 0 153304.4   153122 31243.2 99  
 25 0 31277.22 99 0 153315.2   153132 31244.81 99  
 30 0 31281.47 99 0 153326.9   153142 31246.51 99  
 35 0 31289.57 99 0 153337.4   153152 31244.75 99  
 40 0 31285.8 99 0 153348.9   153202 31240.49 99  
 45 0 31280.82 98 0 153406.6   153212 31243.01 99  
 50 0 31278.57 99 0 153417.5   153222 31244.73 99  
 55 0 31276.94 99 0 153436.9   153232 31244.78 99  
 60 0 31275.39 99 0 153459.7   153242 31245.37 99  
 65 0 31277.9 99 0 153512.5   153252 31244.44 99  
 70 0 31290.27 99 0 153529.8   153302 31245.01 99  
 75 0 31286.25 99 0 153543.5   153312 31244.85 99  
 80 0 31282.65 99 0 153604.9   153322 31244.71 99  
 85 0 31282.78 99 0 153618.1   153332 31245.31 99  
 90 0 31286.07 99 0 153639.4   153342 31244.93 99  
 95 0 31285.99 99 0 153651.9   153352 31244.66 99  
 100 0 31281.64 99 0 153703.7   153402 31245.08 99  
 105 0 31280.54 19 0 153715.4   153412 31244.86 99  
 110 0 31290.33 99 0 153726.7   153422 31244.45 99  
 115 0 31287.48 99 0 153738.9   153432 31244.42 99  
 120 0 31289.71 99 0 153750.9   153442 31245.06 89  
 125 0 31291.39 69 0 153802.1   153452 31244.26 99  
 130 0 31291.02 99 0 153813.6   153502 31244.87 99  
 135 0 31295.92 99 0 153826.8   153512 31244.57 89  
 140 0 31299.6 39 0 153839.9   153522 31244.19 99  
 145 0 31287.95 99 0 153852.1   153532 31243.83 99  
 150 0 31288.77 98 0 153904.2   153542 31244.13 99  
 150 5 31288.37 99 0 154005.1   153552 31243.48 99  
 145 5 31289.33 99 0 154025.4   153602 31242.95 89  
 140 5 31294.84 99 0 154039.5   153612 31243.9 99  
 135 5 31295.58 99 0 154057.2   153622 31243.4 99  
 130 5 31293.23 99 0 154107.4   153632 31243.87 99  
 125 5 31293.75 99 0 154121.7   153642 31244.48 99  
 120 5 31292.41 99 0 154131.6   153652 31244.68 99  
 115 5 31287.43 99 0 154141.6   153702 31244.06 99  
 110 5 31282.74 99 0 154152.6   153712 31243.81 99  
 105 5 31286.27 99 0 154203   153722 31243.3 99  
 100 5 31285.75 99 0 154215.1   153732 31243.35 89  
 95 5 31285.25 99 0 154226.2   153742 31243.82 99  
 90 5 31286.65 99 0 154236.5   153752 31243.98 99  
 85 5 31291.12 99 0 154248.9   153802 31243.41 99  
 80 5 31287.61 99 0 154259.3   153812 31244.17 99  
 75 5 31288.6 99 0 154310.5   153822 31244.01 99  
 70 5 31288 99 0 154321.6   153832 31244.19 99  
 65 5 31281 99 0 154332.2   153842 31243.88 99  
 60 5 31280.62 99 0 154343.5   153852 31243.99 99  
 55 5 31255.03 99 0 154356.6   153902 31243.69 99  
 50 5 31284.73 99 0 154409.2   153912 31243.81 99  
 45 5 31291.09 99 0 154421   153922 31243.6 79  
 40 5 31292.65 99 0 154432.1   153932 31243.79 99  
 35 5 31261.67 99 0 154443.2   153942 31243.47 99  
 30 5 31290.35 99 0 154454.5   153952 31243.87 89  
 25 5 31279.62 99 0 154506.2   154002 31243.86 79  
 20 5 31272.36 99 0 154517.6   154012 31244.33 99  
 15 5 31268.88 99 0 154527.2   154022 31243.56 99  
 10 5 31260.78 99 0 154548.6   154032 31242.64 69  
 5 5 31257.47 99 0 154558.9   154042 31242.57 89  
 0 5 31255.3 99 0 154609.6   154052 31242.42 99  
 -5 5 31257.87 99 0 154644.1   154102 31243.22 99  
 -10 5 31261.71 99 0 154707.8   154112 31243.38 99  
 -15 5 31257.22 99 0 154719.4   154122 31243.63 79  
 -20 5 31261.43 99 0 154731.5   154132 31243.75 99  
 -25 5 31271.68 99 0 154743.6   154142 31243.81 99  
 -30 5 31281.46 99 0 154755.6   154152 31244.32 99  
 -35 5 31291.63 99 0 154807.2   154202 31244.35 99  
 -40 5 31291.74 99 0 154822.8   154212 31244.07 99  
 -45 5 31292.97 99 0 154834.3   154222 31243.04 99  
 -50 5 31292.68 99 0 154847   154232 31243.18 99  
 -55 5 31286.11 99 0 154900   154242 31242.8 99  
 -60 5 31281.57 99 0 154911.2   154252 31243.12 99  
 -65 5 31280.13 49 0 154922.9   154302 31243.19 99  
"A partir de este punto la base dejó de tomar medidas y el resto de datos se tomaron sólo con el rover." -70 5 31279.65 99 0 154934.5       
 -75 5 31280.39 99 0 154944.6       
 -80 5 31279.77 99 0 154955       
 -85 5 31281.13 99 0 155009.1       
 -90 5 31284.82 99 0 155022.3       
 -95 5 31289.3 99 0 155131.7       
 -100 5 31290.5 99 0 155143.3       
 -105 5 31284.75 99 0 155153.8       
 -110 5 31285.01 99 0 155205.6       
 -115 5 31282.83 99 0 155216.4       
 -120 5 31289.37 99 0 155227.4       
 -125 5 31290.57 97 0 155239.1       
 -130 5 31293.61 99 0 155249.6       
 -135 5 31294.09 99 0 155259.8       
 -140 5 31285.58 39 0 155310.8       
 -145 5 31298.18 9 0 155327.9       
 -150 5 31293.51 99 0 155355.8       
 -150 10 31292.34 99 0 155636.3       
 -150 15 31295.4 99 0 155719.1       
 -155 15 31289.97 99 0 155730       
 -160 15 31294.64 99 0 155740.9       
 -165 15 31296.78 99 0 155750.7       
 -170 15 31291.53 99 0 155801.3       
 -175 15 31289.5 99 0 155812       
 -180 15 31285.58 99 0 155821.9       
 -185 15 31283.69 99 0 155832.7       
 -190 15 31288.19 99 0 155859.6       
 -195 15 31294.9 99 0 155910.6       
 -200 15 31293.67 99 0 155921.9       
 -205 15 31291.42 99 0 155933       
 -210 15 31284.69 99 0 155944.6       
 -215 15 31281.21 99 0 155956.8       
 -220 15 31280.71 99 0 160018.6       
 -225 15 31284.57 99 0 160032.5       
 -230 15 31283.56 99 0 160045.1       
 -235 15 31284.9 99 0 160055.9       
 -240 15 31284.78 99 0 160106.5       
 -245 15 31290.74 99 0 160116.7       
 -250 15 31292.81 99 0 160126.9       
 -255 15 31292.88 99 0 160137.4       
 -260 15 31288.22 99 0 160147.3       
 -265 15 31289.57 99 0 160202.9       
 -270 15 31287.33 99 0 160213.5       
 -275 15 31285.29 99 0 160223.7       
 -280 15 31274.93 99 0 160233.1       
 -285 15 31264.69 99 0 160242.8       
 -290 15 31254.64 99 0 160251.7       
 -295 15 31251.43 99 0 160301.2       
 -300 15 31254.78 99 0 160311.1       
 -305 15 31222.75 99 0 160321.8       
