84.3 585.9 4
47.6 256.6 6
61.9 230.4 8
46.4 199.7 10
53.1 195 12
67.3 193.7 14
44 184.2 16
33.3 180.3 18
41 180 20
47 179.4 22
35 176.9 24
56.2 178.4 26
28.7 173.1 28
40.4 173.1 30
22 170.7 32
25.7 169.6 34
22.3 168.6 36
36.5 169.1 38
33.1 169.2 40
38.5 168.5 42
36.6 168.1 44
66.8 169.2 46
44.4 168 48
52.9 168 50
